날짜,선행종합지수(2020=100),재고순환지표(%p),경제심리지수,기계류내수출하지수(선박제외)(2020=100),건설수주액(실질)(십억원),수출입물가비율(2015=100),코스피(1980.1.4=100),장단기금리차(%p),동행종합지수(2020=100),광공업생산지수(2020=100),서비스업생산지수(도소매업제외)(2020=100),건설기성액(실질)(십억원),소매판매액지수(2020=100),내수출하지수(2020=100),수입액(실질)(백만불),비농림어업취업자수(천명),후행종합지수(2020=100),생산자제품재고지수(2020=100),소비자물가지수변화율(서비스),소비재수입액(실질)(백만불),취업자수(천명),CP유통수익률(%p),실업률총계,실_15-19세,실_20-29세,실_30-39세,실_40-49세,실_50-59세,실_60세이상,경제위기,국내총생산(GDP)(당해년 가격) (10억원\),1인당 GDP(당해년 가격) (만원),GDP 성장률 (%),소비자물가지수,농산물및석유류제외지수,식료품 및 에너지제외 지수,기준금리,원달러환율,달러인덱스,미_경기침체데이터,미_실업률,미_cpi,미_mom,미_yoy,미_corecpi,미_coremom,미_coreyoy,콜금리,South Korea,Korea Text,United States of America,US Text,동행지수순환변동치,선행지수순환변동치,BSI_전산업,BSI_제조업,BSI_비제조업,뉴스심리지수,현재경기판단,현재생활형편,소비자심리지수(CCSI),up_down,미_금리,미국채_2,미국채_5,미국채_10,미국채_20
2003-01-01,53.7,-0.4,101.4,90.1,8145.7,148.2,604.9,0.99,57.8,51.6,60.1,8279.9,63.7,74.3,20816,20182.1,56.9,42.2,2.9,2421.1,22277.3,4.6,3.7,13.4,8.4,2.8,2,2.2,1.1,1,196663.6,1748.4,4.2,68.835,69.434,71.049,4.25,1070.1,100.14,0,5.8,182.6,0.440044004,2.757456387,182.6,1.960784314,0.156168662,4.28,117.17,메르스,128.5625134,브렉시트,101.1,100.2,82,83,80,106.39,82,87,97,1,1.24,1.743333333,3.052380952,4.048571429,5.021904762
2003-02-01,53.7,-0.9,100.1,88.8,8048.8,148.9,595.1,0.84,57.7,51.7,60.7,8237.5,62.6,73.5,20749,20162.3,57.2,42.9,3.1,2390.2,22240,4.7,3.8,12.2,8.8,2.9,2.1,2.3,0.9,1,196663.6,1748.4,4.2,69.213,69.561,71.245,4.25,1193.7,99.81,0,5.9,183.6,0.547645126,3.146067416,183.6,1.797990481,0.051975052,4.3,112.72,메르스,128.5625134,브렉시트,100.7,99.9,73,77,71,106.39,82,87,97,1,1.26,1.627894737,2.897894737,3.902631579,4.87
2003-03-01,53.8,-1.8,98.5,87.6,7904.5,149.7,591.1,0.72,57.7,51.8,61.3,8217.6,62,72.9,20673.4,20152.4,57.4,43.5,3.4,2364.9,22206.7,4.8,3.7,12.1,8.2,2.9,2.2,2.6,1,1,196663.6,1748.4,4.2,70.034,70.266,71.965,4.25,1254.6,99.49,0,5.9,183.9,0.163398693,3.025210084,183.9,1.744186047,0,4.24,129.87,메르스,128.5625134,브렉시트,100.4,99.7,71,75,68,106.39,82,87,97,1,1.25,1.573809524,2.783809524,3.807142857,4.816190476
2003-04-01,53.7,-6.2,97.5,86.3,7858.6,150.3,576.1,0.61,57.6,51.9,61.8,8153.6,60.3,72,20615.6,20122.7,57.6,44.4,3.7,2329.4,22165.5,5,3.5,9.9,7.5,3,2.1,2.2,1,1,205785.3,1748.4,2.3,69.908,70.33,72.162,4.25,1215.3,98.1,0,6,183.2,-0.380641653,2.175125488,183.2,1.47601476,0,4.24,109.71,메르스,128.5625134,브렉시트,99.8,99.3,76,81,72,106.39,71,45,91,0,1.26,1.622380952,2.928571429,3.958571429,4.911904762
2003-05-01,53.7,-8.5,95.5,85.4,7624.8,151.2,583.4,0.53,57.8,51.9,62.5,8178,60.8,71.6,20523.1,20132.7,57.8,44.8,3.8,2315.3,22140.3,5.1,3.4,9.5,7.4,2.9,2.2,2.1,0.9,1,205785.3,1748.4,2.3,69.782,70.459,72.227,4,1205.9,97.38,0,6.1,182.9,-0.163755459,1.894150418,182.9,1.526315789,0.207792208,4.07,120.27,메르스,128.5625134,브렉시트,99.8,99.1,74,77,71,106.39,71,45,91,1,1.26,1.415238095,2.515714286,3.569047619,4.521428571
2003-06-01,54.1,-6.8,95.7,85.2,8831.2,151.6,620.9,0.35,58,52.1,62.9,8357.3,60.9,71.7,20500.6,20148.6,58,45.1,3.9,2348.2,22131.2,5,3.4,15.2,7.2,2.9,2.2,2.2,0.8,1,205785.3,1748.4,2.3,69.592,70.586,72.293,4,1293,97.14,0,6.3,183.1,0.109349371,1.948775056,183.1,1.472134595,0.051840332,4.01,115.98,메르스,128.5625134,브렉시트,99.8,99.4,74,72,71,106.39,71,45,91,0,1.22,1.227142857,2.265714286,3.334285714,4.34047619
2003-07-01,54.3,-6.9,93.9,82.8,9485.6,151,660.1,0.45,58.1,51.7,62.9,8546,61.4,70.7,20305.5,20213.2,58.1,45.1,3.9,2385.3,22168,4.8,3.6,16,7.3,2.9,2.2,2.2,1,1,209454.4,1748.4,2.1,69.53,70.522,72.227,3.75,1179.7,95.11,0,6.2,183.7,0.327689787,2.055555556,183.7,1.522309711,0.207253886,3.83,88.67,메르스,128.5625134,브렉시트,99.8,99.4,66,67,66,106.39,70,43,91,1,1.01,1.474090909,2.872272727,3.975454545,4.921818182
2003-08-01,54.7,-5.3,94.9,82.1,10431.6,150.6,699.5,0.73,58.3,52.3,63.1,8647.2,61.6,70.6,20166.8,20250.1,58.2,45.4,3.9,2432.1,22191.7,4.5,3.5,9.7,7.2,3.1,2.5,2.2,0.9,1,209454.4,1748.4,2.1,69.845,70.65,72.293,3.75,1178.2,93.31,0,6.1,184.5,0.435492651,2.216066482,184.5,1.308215594,0.103412616,3.74,89.55,메르스,128.5625134,브렉시트,99.8,99.8,68,69,67,106.39,70,43,91,1,1.03,1.864285714,3.37,4.445238095,5.392380952
2003-09-01,54.9,-5.5,96.9,82.2,9782.1,150.6,725.8,0.91,58.5,52.6,63.1,8537.2,62,70.9,20398.8,20279.5,58.3,45.3,3.9,2456.2,22210.9,4.3,3.3,10.5,6.7,3.1,2.2,2.2,1,1,209454.4,1748.4,2.1,70.477,70.78,72.489,3.75,1150.1,93.2,0,6.1,185.1,0.325203252,2.378318584,185.1,1.254573968,0.051652893,3.74,90.03,메르스,128.5625134,브렉시트,99.8,99.9,70,74,67,106.39,70,43,91,1,1.01,1.706190476,3.184761905,4.274285714,5.208095238
2003-10-01,55.4,-2.1,99,83.8,9599.8,149.9,743.5,1.06,58.9,54.2,63,8566.9,62.2,72.8,20778.4,20295.9,58.4,45,3.8,2555.1,22224.8,4.2,3.4,12.8,7.1,3.2,2.1,2,1.1,1,225461.8,1748.4,4,70.539,70.714,72.489,3.75,1183.1,92.88,0,6,184.9,-0.108049703,2.041942605,184.9,1.305483029,0.154878678,3.75,96.44,메르스,128.5625134,브렉시트,100.2,100.3,77,82,73,106.39,75,54,94,1,1.01,1.747727273,3.185909091,4.290454545,5.209090909
2003-11-01,55.5,-0.6,100.3,84,8175.9,149.2,762.6,1.1,59.1,54.9,63,8558.8,62.4,73.4,20966.5,20331.2,58.6,44.6,3.8,2656.7,22259.7,4.2,3.5,15.7,7.7,3,2.2,1.8,1.1,1,225461.8,1748.4,4,70.413,70.78,72.424,3.75,1202.1,91.51,0,5.8,185,0.054083288,1.928374656,185,1.094319958,0,3.78,84.66,메르스,128.5625134,브렉시트,100.3,100.3,80,88,75,106.39,75,54,94,1,1,1.926666667,3.287222222,4.3,5.170555556
2003-12-01,55.7,0.6,101.6,82.9,7603.5,148.1,782.3,1.31,59.5,55.8,62.4,8816.6,62,74.1,21383.3,20406.4,58.8,44.4,3.6,2787.8,22340.4,4.3,3.8,16.7,8.3,3,2.2,2,1.3,1,225461.8,1748.4,4,70.73,71.099,72.817,3.75,1192.6,90.96,0,5.7,185.5,0.27027027,2.03520352,185.5,1.093180635,0.103092784,3.78,84.18,메르스,128.5625134,브렉시트,100.6,100.3,81,86,78,106.39,75,54,94,1,0.98,1.907272727,3.268636364,4.267727273,5.110454545
2004-01-01,56,1.8,103.9,83.2,7107,147.9,811.9,1.35,59.8,56.1,62.3,8943.1,62.3,74.4,21704.4,20516.6,59,44.4,3.5,2841.1,22464.2,4.5,4,16.9,8.6,3.1,2.2,2.2,1.4,0,225461.8,1889.3,5.8,71.172,71.355,73.014,3.75,1173.7,90.68,0,5.7,186.3,0.431266846,2.026286966,186.3,1.143451143,0.205973223,3.78,101.96,메르스,128.5625134,브렉시트,100.9,100.5,77,85,71,106.39,73,52,95,1,1,1.761,3.1215,4.1505,5.0065
2004-02-01,56.3,4.3,105.3,83.5,7280.1,147.5,838.1,1.37,60.3,57.3,62.3,8974,62.5,75.3,22074.7,20641.5,59.3,45,3.5,2833.3,22615.4,4.5,4.1,14.7,9.1,3.1,2.6,2.6,1.5,0,213471.2,1889.3,5.8,71.487,71.419,73.079,3.75,1176.2,90.28,0,5.6,186.7,0.214707461,1.688453159,186.7,1.246753247,0.154162384,3.76,87.74,메르스,128.5625134,브렉시트,101.4,100.8,76,83,71,106.39,73,52,95,1,1.01,1.74,3.067894737,4.084210526,4.936842105
2004-03-01,56.5,5.8,106.2,83.5,7115.4,146.5,862.9,1.3,60.6,57.8,63,8911.7,62.4,75,22365.5,20722.2,59.5,45.6,3.4,2900.6,22718.2,4.4,4,17,8.7,2.9,2.8,2.5,1.2,0,213471.2,1889.3,5.8,72.181,72.188,73.668,3.75,1146.6,90.11,0,5.8,187.1,0.214247456,1.740076128,187.1,1.558441558,0.30785018,3.76,101.32,메르스,128.5625134,브렉시트,101.6,100.8,79,86,74,106.39,73,52,95,1,1,1.577826087,2.786956522,3.826521739,4.717391304
2004-04-01,56.7,7.9,106.9,83.5,6976.2,145.5,883.4,1.21,60.8,58.6,63.3,8876,61.8,75.1,22627.7,20748.6,59.6,46,3.2,2950.3,22731.6,4.2,3.7,12.8,7.8,3.2,2.3,2.4,1.2,0,225589.8,1889.3,6.7,72.181,72.252,73.734,3.75,1173.3,89.93,0,5.6,187.4,0.160342063,2.292576419,187.4,1.766233766,0.204603581,3.75,104.44,메르스,128.5625134,브렉시트,101.6,100.9,88,93,84,106.39,69,45,89,1,1,2.070952381,3.38952381,4.347619048,5.157619048
2004-05-01,56.7,8.8,104.3,83.1,6777,144.5,860.5,1.08,60.8,58.8,63.4,8900.5,61.1,74.3,22865,20724.4,59.6,46.2,2.9,2954.7,22661.1,4.1,3.5,10.8,8,2.8,2.2,2.2,1.2,0,225589.8,1889.3,6.7,72.119,72.38,73.799,3.75,1160.1,89.35,0,5.6,188.2,0.426894344,2.897758338,188.2,1.710730949,0.153139357,3.76,141.19,메르스,128.5625134,브렉시트,101.2,100.5,79,85,75,106.39,69,45,89,1,1,2.5335,3.8505,4.7155,5.464
2004-06-01,56.7,8.6,101.3,83.3,6574.2,144.3,825.8,0.98,60.9,58.7,63.5,8734.6,61.9,73.9,22926.5,20727.4,59.6,46.3,2.7,2738.1,22621.3,4.1,3.4,18,7.4,2.7,2,2.1,1.1,0,225589.8,1889.3,6.7,72.119,72.509,73.864,3.75,1155.5,89.23,0,5.6,188.9,0.37194474,3.167667941,188.9,1.865284974,0.203873598,3.76,94.94,메르스,128.5625134,브렉시트,101,100.2,76,84,70,106.39,69,45,89,1,1.03,2.763333333,3.929047619,4.733809524,5.45047619
2004-07-01,56.6,8,97,82.6,7332.5,144,772.2,0.84,60.8,58.2,63.1,8717.8,62.3,73.1,22880.1,20723.6,59.7,46.5,2.8,2567.7,22588,4,3.6,15.5,7.3,3.2,2.3,2.3,1.2,0,229235.5,1889.3,5.2,72.561,72.7,74.126,3.75,1170,89,0,5.5,189.1,0.105876125,2.939575395,189.1,1.758014478,0.1017294,3.77,98.99,메르스,128.5625134,브렉시트,100.6,99.8,67,75,62,106.39,67,41,87,0,1.26,2.638571429,3.688571429,4.498095238,5.242380952
2004-08-01,56.6,6.2,96,82.3,7228.3,143.7,762.7,0.65,60.7,57.7,62.8,8756.8,62.3,72.9,22704,20713.4,59.8,46.7,2.9,2433.8,22575.8,4,3.6,10.1,7.5,3.3,2.5,2.3,1.1,0,229235.5,1889.3,5.2,73.191,72.892,74.192,3.5,1153,88.98,0,5.4,189.2,0.052882073,2.547425474,189.2,1.704545455,0.050813008,3.61,129.18,메르스,128.5625134,브렉시트,100.1,99.5,68,76,62,106.39,67,41,87,1,1.43,2.508181818,3.474545455,4.281363636,5.067727273
2004-09-01,56.7,5.4,96.4,81.6,7268.6,144.1,784.1,0.45,60.9,58,62.6,8985,62.3,73,22400.8,20768.4,59.9,46.9,3,2415.9,22617.6,3.9,3.3,8.4,6.9,3.1,2.2,2.1,1.1,0,229235.5,1889.3,5.2,73.191,73.02,74.192,3.5,1151.8,88.98,0,5.4,189.8,0.317124736,2.539168017,189.8,1.961796593,0.30472321,3.52,109.98,메르스,128.5625134,브렉시트,100,99.4,72,77,69,106.39,67,41,87,1,1.61,2.525238095,3.355238095,4.125714286,4.894761905
2004-10-01,56.9,2.3,96.4,81.9,7861.9,144,818.4,0.26,61,58.5,62.7,8943.8,62,73.2,22460.1,20819.1,60.1,47,3,2416.6,22677.4,3.7,3.4,10.3,7.4,3.1,2.1,2.1,0.9,0,240142.8,1889.3,3.3,73.191,73.085,74.192,3.5,1119.6,88.96,0,5.5,190.8,0.52687039,3.190914008,190.8,2.010309278,0.202531646,3.52,105.71,메르스,128.5625134,브렉시트,99.9,99.4,72,78,67,106.39,67,41,85,0,1.76,2.5845,3.3475,4.097,4.8495
2004-11-01,57,0.5,95,80.9,7868.5,144.2,849.4,0.19,61.2,59.1,62.9,8741.5,62.2,73.3,22466,20891,60.2,47.3,3.1,2366.3,22741.4,3.6,3.5,11.7,7.4,3,2.2,2.2,1,0,240142.8,1889.3,3.3,72.75,72.957,74.126,3.25,1048.2,87.95,0,5.4,191.7,0.471698113,3.621621622,191.7,2.216494845,0.202122284,3.35,118.87,메르스,128.5625134,브렉시트,99.8,99.2,71,77,66,106.39,67,41,85,0,1.93,2.852,3.525,4.194,4.8945
2004-12-01,57.1,-2.5,92.5,80.8,8900.4,143.4,861.8,0.15,61.2,59.1,62.5,8537.8,62,73.4,22614.6,20894.3,60.4,47.9,3.1,2325.9,22778,3.6,3.8,19,8.1,3.3,2.2,2.4,1,0,240142.8,1889.3,3.3,72.877,73.149,74.389,3.25,1035.1,87.8,0,5.4,191.7,0,3.342318059,191.7,2.265705458,0.15128593,3.27,96.99,메르스,128.5625134,브렉시트,99.3,99.1,70,75,66,106.39,67,41,85,0,2.16,3.011818182,3.598181818,4.230909091,4.88
2005-01-01,57.1,-3.9,92.5,79.7,7963.5,142.6,879.9,0.31,61.3,60,62.8,8477,61.9,73.9,22569.9,20903.8,60.6,48.8,3.1,2291.3,22781.2,3.6,4.3,19.6,8.4,3.5,2.8,2.6,1.3,0,224035.8,1987,3,73.594,73.675,74.979,3.25,1025.6,87.54,0,5.3,191.6,-0.052164841,2.844873859,191.6,2.261048304,0.201409869,3.26,99.1,메르스,128.5625134,브렉시트,99.2,98.9,71,76,66,106.39,78,83,104,0,2.28,3.2225,3.707,4.2215,4.7675
2005-02-01,57.4,-6,97.9,79.7,7520.3,141.1,913.7,0.65,61.4,60.1,63.4,8428.3,62.1,73.9,22189.8,20927,60.8,49.3,3.1,2269.3,22810.5,3.6,4.3,13.4,8.8,3.7,2.9,2.8,1.3,0,224035.8,1987,3,73.892,73.824,75.129,3.25,1006,87.51,0,5.4,192.4,0.417536534,3.053026245,192.4,2.308876347,0.201005025,3.26,84.27,메르스,128.5625134,브렉시트,98.9,99.2,76,80,74,110.62,78,83,104,0,2.5,3.384736842,3.766315789,4.165263158,4.614210526
2005-03-01,57.9,-4.3,104.8,80,8074.2,138.6,952,0.96,61.8,61.2,64.3,8547,62.1,74.2,22261.1,20946.1,60.9,49.5,2.9,2288.9,22808.9,3.7,4.1,14.5,8.5,3.4,2.8,2.7,1.3,0,224035.8,1987,3,74.338,74.195,75.507,3.25,1015.5,87.42,0,5.2,193.1,0.363825364,3.206841261,193.1,2.352941176,0.351053159,3.25,82.47,메르스,128.5625134,브렉시트,99.1,99.7,83,85,81,103.98,78,83,104,0,2.63,3.726818182,4.165454545,4.497727273,4.890454545
2005-04-01,58.1,-5.4,109.8,80.7,8014.6,135.8,969.4,1.04,61.9,60.9,64.4,8701.7,62.7,73.8,22022.1,20949,61,49.9,2.7,2274.2,22818.5,3.7,3.8,10.4,8,3.4,2.5,2.7,1.2,0,235823.7,1987,3.9,74.413,74.195,75.584,3.25,1002.8,87.42,0,5.2,193.7,0.310719834,3.361792956,193.7,2.194997448,0.049975012,3.26,71.11,메르스,128.5625134,브렉시트,98.8,99.7,84,88,81,100.87,79,75,98,0,2.79,3.653809524,3.998571429,4.340952381,4.749047619
2005-05-01,58.2,-6.1,108.4,81.2,9381.3,133.3,960.9,0.84,62.1,61,64.5,9032.5,63.1,73.9,22119.4,20951.5,61.2,50.3,2.5,2364.8,22823,3.7,3.6,10.1,7.2,3.1,2.5,2.4,1.8,0,235823.7,1987,3.9,74.338,74.269,75.584,3.25,1007.7,87.26,0,5.1,193.6,-0.051626226,2.869287991,193.6,2.191641182,0.14985015,3.29,72.6,메르스,128.5625134,브렉시트,98.7,99.4,80,83,78,101.94,79,75,98,0,3,3.643809524,3.852857143,4.144285714,4.555238095
2005-06-01,58.1,-5.6,105.4,81,8606.9,131.6,961.9,0.72,62.3,60.5,64.8,9115.9,63.4,74.1,22326.2,20944,61.3,50.2,2.4,2389.7,22802.9,3.7,3.6,14.2,7.4,3,2.5,2.5,1.9,0,235823.7,1987,3.9,74.114,74.195,75.584,3.25,1025.4,84.98,0,5,193.7,0.051652893,2.541026998,193.7,2.034587996,0.049875312,3.27,80.1,메르스,128.5625134,브렉시트,98.6,99,78,82,76,102.04,79,75,98,0,3.04,3.640454545,3.772272727,3.998181818,4.351363636
2005-07-01,58.4,-3.5,101.7,81.9,9133.3,130.6,996.3,0.82,62.5,60.7,65.2,9089.2,63.7,75,22234.1,20957.8,61.4,50,2.3,2438.2,22797.6,3.6,3.7,14.2,7.8,2.9,2.5,2.4,1.5,0,242709.8,1987,5,74.413,74.195,75.584,3.25,1026.8,84.42,0,5,194.9,0.619514713,3.067160233,194.9,2.083333333,0.149551346,3.25,81.47,메르스,128.5625134,브렉시트,98.5,99.2,76,77,76,108.8,76,64,95,0,3.26,3.871,3.979,4.1775,4.4775
2005-08-01,58.7,0,101.5,83,8555.2,129,1050.6,1.09,62.7,61.2,65.8,9044.5,64,75.9,22416.3,20961.1,61.5,49.5,2.2,2466.9,22781.8,3.6,3.6,7.6,7.4,3.3,2.4,2.6,1.1,0,242709.8,1987,5,74.636,74.269,75.735,3.25,1038.5,84.05,0,4.9,196.1,0.615700359,3.646934461,196.1,2.133062468,0.099552016,3.25,82.71,메르스,128.5625134,브렉시트,98.6,99.6,76,80,72,97.81,76,64,95,0,3.5,4.044347826,4.122173913,4.262608696,4.52826087
2005-09-01,59.1,-0.7,103,83.8,8079.4,127.8,1110.5,1.38,63,61.5,65.9,9000.9,64.3,75.7,22662.1,20996.8,61.7,49.9,2.1,2502.9,22783.9,3.7,3.6,7.4,7.1,3.7,2.4,2.8,1.1,0,242709.8,1987,5,75.008,74.343,75.735,3.25,1041.1,83.64,0,5,198.8,1.376848547,4.741833509,198.8,1.924050633,0.099453008,3.25,80.95,메르스,128.5625134,브렉시트,98.5,99.8,79,81,78,109.38,76,64,95,2,3.62,3.946190476,4.006190476,4.199047619,4.513809524
2005-10-01,59.3,-0.5,105.1,84.2,7272.7,127.2,1154.6,1.54,63.2,62.2,66.2,8955.3,64.5,75.8,22867.2,21049.1,61.9,49.9,2.1,2515.8,22815,3.9,3.6,7.6,7.2,3.5,2.7,2.4,1.2,0,254878.5,1987,5.3,74.859,74.343,75.735,3.5,1040.2,82.51,0,5,199.1,0.150905433,4.350104822,199.1,2.071753411,0.347739692,3.44,69.94,메르스,128.5625134,브렉시트,98.6,99.9,82,86,79,105.65,82,82,103,1,3.78,4.271,4.3285,4.4635,4.739
2005-11-01,59.6,0,107.1,83.8,6937.6,127.4,1205.1,1.69,63.8,63.8,66.6,8967.3,65.1,76.5,23516.4,21119.6,62.1,50.3,2,2520.1,22877.7,4,3.3,7.7,7.3,3.1,2.1,2.1,1,0,254878.5,1987,5.3,74.561,74.343,75.811,3.5,1033.5,81.82,0,5,198.1,-0.502260171,3.338549817,198.1,2.118003026,0.247524752,3.49,64.2,메르스,128.5625134,브렉시트,99.1,100.1,83,88,79,117.05,82,82,103,2,4,4.4165,4.4525,4.535,4.8305
2005-12-01,60,1.9,109,83.8,6832.8,127.3,1261,1.71,64.2,64.8,66.8,8852.9,66.3,77.6,23748.4,21167.9,62.4,50.6,2,2600.7,22929.5,4.2,3.5,15.1,7.6,3.1,2.2,2.3,1.1,0,254878.5,1987,5.3,74.785,74.492,75.961,3.75,1011.6,81,0,4.9,198.1,0,3.338549817,198.1,2.114803625,0.148148148,3.7,59.12,메르스,128.5625134,브렉시트,99.4,100.5,87,87,88,115.34,82,82,103,1,4.16,4.404285714,4.392380952,4.467142857,4.734761905
2006-01-01,60.3,2.7,112.2,85.1,7096.9,126.1,1323.8,1.69,64.6,66,67.5,8701.1,66.7,79.1,23917.8,21234,62.6,51.1,2,2578.4,23002.4,4.3,3.8,12.4,7.8,3.2,2.4,2.7,1.3,0,236667.5,2076,6.4,75.231,74.64,76.112,3.75,964.6,100.0000045,0,4.7,199.3,0.605754669,4.018789144,199.3,2.110552764,0.197238659,3.74,84.62,메르스,128.5625134,브렉시트,99.7,101,87,87,87,112.09,85,87,106,2,4.29,4.3955,4.3455,4.416,4.6515
2006-02-01,60.6,2.7,114.5,87.2,7299.3,124.6,1353.3,1.43,64.8,66.2,67.6,8478,66.7,79.3,24266.1,21270.5,62.9,51.9,2.1,2609.7,23049.6,4.4,4.1,11.2,8.6,3.5,2.6,3,2,0,236667.5,2076,6.4,75.381,74.788,76.339,4,970.9,100.21117,0,4.8,199.4,0.050175615,3.638253638,199.4,2.106318957,0.196850394,3.92,65.51,메르스,128.5625134,브렉시트,99.6,101.1,82,81,84,100.82,85,87,106,1,4.49,4.668421053,4.572105263,4.568947368,4.734210526
2006-03-01,60.7,1,116.1,88.9,7360.4,123.4,1350.9,1.27,65.1,67.1,68.2,8604,66.3,80,24304.7,21308.4,63.2,52.9,2.2,2578.3,23104.2,4.4,3.9,8.5,8.5,3.5,2.7,2.3,1.7,0,236667.5,2076,6.4,75.827,75.234,76.867,4,971.6,100.428087,0,4.7,199.7,0.150451354,3.417918177,199.7,2.098950525,0.343811395,3.97,70.21,메르스,128.5625134,브렉시트,99.8,101,85,90,82,99.82,85,87,106,1,4.59,4.733913043,4.716086957,4.723913043,4.913478261
2006-04-01,60.8,1.2,116.4,89.4,7021,121.8,1363.1,1.15,65.3,67,68.3,8795.9,66.8,79.4,24551.6,21322.6,63.5,53.8,2.4,2695.7,23114.7,4.5,3.5,7,8,2.8,2.5,2.3,1.6,0,246819.2,2076,4.8,75.902,75.307,76.943,4,943.4,99.74348,0,4.7,200.7,0.500751127,3.613835829,200.7,2.297702298,0.24473813,3.97,83.79,메르스,128.5625134,브렉시트,99.7,100.8,87,88,87,98.84,82,68,99,1,4.79,4.888947368,4.902105263,4.990526316,5.224210526
2006-05-01,60.9,1.6,114,92.1,7172.9,119.7,1378.8,1.11,65.7,67.1,68.5,8972.1,67.3,79.8,24938.6,21354,63.7,54.3,2.6,2734.6,23134.3,4.5,3.2,6.5,7.2,2.7,2.2,2.2,1.7,0,246819.2,2076,4.8,76.05,75.605,77.171,4,945.6,97.51177391,0,4.6,201.3,0.298953662,3.977272727,201.3,2.443890274,0.29296875,3.96,94.8,메르스,128.5625134,브렉시트,100,100.8,83,83,83,93.12,82,68,99,2,4.94,4.968181818,4.997727273,5.11,5.346363636
2006-06-01,60.9,1,109.8,92.1,7488.4,118.1,1351.3,1.01,65.7,66.7,68.5,8879.1,67.4,79.7,25025.4,21371.7,64,54.7,2.7,2787.6,23142.8,4.5,3.4,13.4,7.7,2.8,2.3,1.8,1.5,0,246819.2,2076,4.8,75.902,75.605,77.094,4.25,948.9,98.69272273,0,4.6,201.8,0.248385494,4.181724316,201.8,2.642073779,0.243427459,4.17,99.73,메르스,128.5625134,브렉시트,99.8,100.4,82,83,81,90.33,82,68,99,1,4.99,5.121818182,5.067272727,5.106363636,5.292272727
2006-07-01,60.7,-2.7,105.7,90.2,8748.2,116.9,1305.3,0.87,65.4,65.5,68.3,8743.5,66.6,78.5,24848.8,21383.4,64.2,55.2,2.8,2780.6,23153.1,4.6,3.4,10.6,8,2.8,2.3,1.8,1.5,0,255259.1,2076,5.1,76.199,75.753,77.246,4.25,955.2,98.43871429,0,4.7,202.9,0.545094153,4.104669061,202.9,2.68790443,0.194269063,4.21,103.87,메르스,128.5625134,브렉시트,99.1,99.9,77,76,77,88.26,77,60,94,2,5.24,5.1185,5.04,5.0875,5.251
2006-08-01,60.7,-5,104.4,89.2,9081,116.6,1281.1,0.69,65.6,65.7,68.6,8720.9,66.3,78.6,25039,21395.2,64.4,55.3,2.8,2813.3,23164.5,4.8,3.4,5.9,7.5,3.1,2.5,2,1.3,0,255259.1,2076,5.1,76.645,75.827,77.246,4.5,961.4,97.71376522,0,4.7,203.8,0.44356826,3.926568078,203.8,2.834410741,0.242365487,4.42,84.8,메르스,128.5625134,브렉시트,99.1,99.6,72,71,73,92.33,77,60,94,1,5.25,4.903478261,4.822173913,4.876521739,5.078695652
2006-09-01,61.1,-3.6,105.2,90.9,10630.8,117.3,1316.9,0.5,66,66.7,69.2,8893.8,66.1,79.4,25223.4,21425.8,64.6,55.7,2.9,2853.6,23179.7,4.8,3.2,8.5,7.3,3.1,2.1,1.7,1.1,0,255259.1,2076,5.1,76.868,75.827,77.398,4.5,946.2,97.9813619,0,4.5,202.8,-0.490677134,2.012072435,202.8,2.930948833,0.193423598,4.47,77.68,메르스,128.5625134,브렉시트,99.4,100.1,81,83,79,101.61,77,60,94,1,5.25,4.769,4.6675,4.719,4.9275
2006-10-01,61.6,-0.4,107.3,94.8,9705.4,118.5,1342.2,0.3,66.8,69.4,70,9269.3,67.2,82.5,25403.8,21460.5,64.8,55.5,3,2912.8,23215,4.8,3.3,13.7,7.9,2.9,2.1,1.8,1.1,0,266855.7,2076,4.8,76.496,75.827,77.398,4.5,942.3,98.31565455,0,4.4,201.9,-0.443786982,1.406328478,201.9,2.772277228,0.193050193,4.48,105.35,메르스,128.5625134,브렉시트,100.4,100.6,84,85,82,98.4,79,60,96,1,5.25,4.795714286,4.686666667,4.729047619,4.935714286
2006-11-01,61.9,-0.7,108.7,95.4,9978.8,119.4,1371.5,0.27,67.3,70.5,70.4,9376.1,67.7,83.6,25705.2,21506.5,65,55.7,3,2974.9,23262.6,4.8,3.2,11.3,7.4,2.9,2,1.9,1.2,0,266855.7,2076,4.8,76.125,75.901,77.549,4.5,929.5,97.51328182,0,4.5,202,0.04952947,1.968702675,202,2.617283951,0.096339114,4.47,92.61,메르스,128.5625134,브렉시트,100.8,100.8,83,83,83,99.21,79,60,96,1,5.25,4.74047619,4.582380952,4.595238095,4.784285714
2006-12-01,62,-1.8,108.8,95.1,8940.1,118.6,1392.2,0.3,67.6,70.2,70.9,9328.9,69.1,83.8,25839.3,21549.7,65.2,55.7,3,3011.7,23324.5,4.8,3.3,15.7,7.5,2.7,2.1,2.3,1.1,0,266855.7,2076,4.8,76.348,76.05,77.625,4.5,929.8,96.79507143,0,4.4,203.1,0.544554455,2.523977789,203.1,2.613412229,0.144369586,4.49,93.18,메르스,128.5625134,브렉시트,101,100.7,84,83,85,98.22,79,60,96,1,5.24,4.6735,4.533,4.5645,4.776
